,created_at,text,sentiment
3731,2020-04-17 18:40:46+00:00,"Apple, Inc. introduces new low-priced iPhone SE without 5G modem, But reportedly plans to debut first 5G device this fall. #Apple #iphone #5G #modem #cellphone #iqstel 

$IQST $AAPL $DISH $TMUS 

https://t.co/SX9D7PYZPb https://t.co/aH356gi3ke",
3732,2020-07-16 01:30:46+00:00,RT @TeresaTrades: Largest PUT OI decreases $BAC $OVV $MUR $SABR $WB $BA $WY $FB $MSFT $IR $WFC $URBN $WKHS $XOM $COF $NKLA $USO $T $CMCSA #…,
3733,2020-04-14 20:56:14+00:00,"RT @DrivingTheDay: Apr 14: S&amp;P 500 Index closes UP 3%, NASDAQ Comp +4%; Q1 Earnings LIVE Webcasts April 15: $BAC Bank of America $C Citigro…",
3734,2020-04-27 23:33:14+00:00,@Hipster_Trader Wait til he dunks on everyone when unemployment is still like 10% but $aapl is 400,
3735,2020-06-19 07:33:19+00:00,RT @BMTheEquityDesk: When markets rise experts say ‘liquidity’ when they fall they say ‘second wave’; if they fall more then ‘economy’ if t…,
3736,2020-06-08 14:11:16+00:00,RT @imtftrader: $EQT high probability breakout trend trade now.  See chart for details.   #eqt #stocks #stock #options #option #sp500 #nasd…,
3737,2020-06-09 17:04:43+00:00,"RT @AdamMancini4: All YTD losses have been erased for $SPX and today's small dip bought so far. It's not enough for bears to just selloff,…",
3738,2020-06-22 10:43:17+00:00,@SEL421 Buy $AMZN &amp; $AAPL nothing else matters,
3739,2020-06-05 03:47:07+00:00,"Started with 100$, up to 600$ today! Everyone is working together to make this the best discord possible! 
https://t.co/jOHLnYAakO
See you there.

$SPY $BAC $HMY $CMCSA $MU $LK $MGM $MRVL $BA $MAT $F $KO $XOP $AXP $TVIX $DFS  $PIXY $VTIQ $FCX $FAS $RS $GNUS $AMRH $LPI $BHTG $MARA https://t.co/TZvoA1KU8X",
3740,2020-04-23 15:17:17+00:00,$MU Micron Bullish w Taiwan Semiconductor’s Strong Earnings Are Lifting Chip Stocks https://t.co/cbJWPH8NhV via @YahooFinance $AMAT $INTC $NVDA https://t.co/6zLxuS1XQU,
3741,2020-04-24 05:54:43+00:00,"London School of Wealth Management Markets Update 24/04/20
#DAX, Euro #STOXX 50, #FTSE 100, #SP500 and #AUDUSD, #NZDUSD, #USDJPY, #GBPUSD and #EURUSD #FOREX #FX
https://t.co/StHfXFLgU5",
3742,2020-06-16 16:25:03+00:00,"RT @asrkanth: Nifty Trading Levels for tomorrow 17-06-20
#Nifty #Nifty50 #NIFTYFUTURE #NSE  #Indices #stockmarkets #stocks https://t.co/m4V…",
3743,2020-06-29 14:48:14+00:00,"RT @Tickermarket: #Marketupdates : #stocks end down, #Rupee #Bonds close firm amid #IndoChinaBorder tensions, weakness in Banks &amp; IT shares…",
3744,2020-06-09 01:24:05+00:00,"TFW your stock price has outperformed everyone else on that page $PYPL

And only two banks in America have a larger market cap: $JPM $BAC https://t.co/z95ZqQPrvN https://t.co/okLY0sq0fV",
3745,2020-04-23 00:49:15+00:00,"Yours to keep and use forever, our course is great as an intensive learning experience or as a reference/look-up for particular strategies or hedging techniques. 

https://t.co/EVLGM1qYXK

#ES_F #CL_F #NQ_F $GOLD #OOTT #OATT $SPY $SPX #Trading #Forex #forexsignals #EURUSD https://t.co/P50t7oEYUC",
3746,2020-06-30 11:53:22+00:00,"""Innovation has nothing to do with how many R&amp;D dollars you have. When $AAPL came up with the Mac, IBM was spending at least 100 times more on R&amp;D. It's not about money. It's about the people you have, how you're lead, and how much you get it.""

-Steve Jobs",
3747,2020-04-17 14:57:54+00:00,RT @chigrl: S&amp;P500 now more concentrated in the 5 largest stocks than ever $MSFT $AAPL $FB $GOOGL $AMZN https://t.co/0W1mMCWQ59,
3748,2020-06-05 03:37:25+00:00,"Which is currently the best stock to buy and keep holding? 

$AMZN, $DKNG, $NFLX, $NVDA",
3749,2020-07-09 22:29:19+00:00,"RT @WilliamNextLev1: If Joe Biden becomes President, and u make say +$100,000 from trading/investing, you will owe $40,000 to $50,000 of it…",
3750,2020-05-06 13:56:10+00:00,"RT @TheDailyInvest2: As I added to my Pepsi position yesterday, it is crazy how things come full circle.

At 26, I began investing.
At 16,…",
3751,2020-06-19 16:08:04+00:00,"RT @freetrade: Most popular buys this week:

high_voltage Tesla $TSLA up_arrow️
passenger_ship️ Carnival $CCL up_arrow️ 
clapper_board Cineworld $CINE up_arrow️ 
oil_drum️ BP $BP BACK_arrow
airplane️ Boeing $BA down_arrow️
shopping_cart Ama…",
3752,2020-07-01 23:33:15+00:00,"#SPX $SP500 sector #mega  #stocks distribution. Side stocks: $BAC $NFLX

https://t.co/QMG9iy8mke https://t.co/Hfbt81uUev",
3753,2020-06-28 20:14:35+00:00,"$FB daily chart, 208 or 199 https://t.co/6pmNBbZ9en",
3754,2020-04-12 05:32:19+00:00,"Insider account of the Apple/iOS and Google/Android joint effort on contact tracing apps and APIs...
$aapl $googl #COVID19 #coronavirus https://t.co/5udxuTpEO4",
3755,2020-05-05 02:39:06+00:00,RT @dteb16: @beachbumcapital @SangamoTx mgmt does one thing well: making sure Wall St never considers $SGMO as ‘in play’ despite 3 massive…,
3756,2020-06-23 17:37:29+00:00,$AAPL should close stores more often,
3757,2020-05-28 10:18:49+00:00,Will be noisy until there is more legal/regulatory clarity. popcorn $FB $TWTR https://t.co/Rh4MGbG2zJ,
3758,2020-04-17 22:58:56+00:00,Will be dividing head first into the $IBKC earnings release this weekend!  #financials #longtermbull #stocks,
3759,2020-07-09 13:02:43+00:00,Downgrades 7/9: $AMPH $ASB $BAC $CLGX $EVR $FSLY $FUN $HUBG $KLAC $NGHC $NTRS $PLUG $SEAS $SQ $STT $TPIC $USX $WING $WKHS $WTRH,
3760,2020-04-22 17:01:40+00:00,"Agnes projected $CCL would out-perform the #SPX500, it outperformed the #SPX500 by 8.76%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",
3761,2020-06-19 18:24:26+00:00,RT @SorabNY: Today’s profit $994  $spy $spx $tsla $ba $amzn #Daytrading  #News #Invest #investing #Finance #Money #Life #NewYork #wallstree…,
3762,2020-07-02 18:54:33+00:00,"RT @ActorsEquity: There have been 49,983 new coronavirus cases in Florida since Actors' Equity called on @Disney to delay opening until reg…",
3763,2020-06-30 18:04:16+00:00,"NEXUS $NXS.v TRAIN STILL GOING
rocketrocketrocketrocketrocket
New 8 month high!

Up 50% in two days on heavy volume.. Like I said before drilling red lake would be a huge catalyst here!! Show us the results.. What you think ? @JackTaylor1918 @CapitulationINC 
#Stocks #Gold #GoldStocks #TSXV https://t.co/eQTu3OqfK6",
3764,2020-06-02 19:25:27+00:00,"RT @James__BondOO7: $IZEA Looking for a spike back towards .70 off this pennant, needs to hold .56ish  #daytrading #swingtrading #stocks #p…",
3765,2020-06-25 13:15:49+00:00,"Good morning everyone! Happy Thursday! Almost there...

Went on a charting rampage last night, see below in the feed. Also did a ""freestyle"" video, check it out below.

Last night's link:
https://t.co/QWZfdMYAg3

Charts reviewed:
$SPY
$QQQ
$IWM
$VIX
$XBI
$SHOP
$FB
$SPOT
$ZM
$FSLY https://t.co/AYg4XOf0dS",
3766,2020-06-26 13:12:51+00:00,"RT @ISABELNET_SA: 🇺🇸 NAAIM

The NAAIM Exposure Index stands at 76.57% this week. NAAIM members remain bullish backhand_index_pointing_right https://t.co/jJ1iAXzd0Y…",
3767,2020-04-13 01:11:21+00:00,"The #Coronavirus accelerated megatrends that were likely going to come to fruition anyway.

A clip from our latest Get Tanked Thursdays live discussion with @michael_venuto @DavidDziekanski and the Invisible Man himself @ETFProfessor. Watch live every Thursday at 5 PM EST. $SPX https://t.co/T4sWi5GEFW",
3768,2020-06-26 21:52:13+00:00,"RT @elerianm: .@markets on June's roller coaster for #stocks: 

The what and why (including #volatility in the context of greater #retail f…",
3769,2020-06-18 04:38:59+00:00,"CANFIN homes bought at 340
#sharemarket #stocks",
3770,2020-06-09 19:34:12+00:00,"RT @M3Jano: Last Friday, U.S. #equities performed surprisingly well, including the largest tech companies like $MSFT, $GOOGL, $AAPL, $AMZN…",
3771,2020-05-03 01:53:19+00:00,"$ZM
#zoom #ccp 🇨🇳police_car_light
Be safe!!

&gt;0 Moat, No IP
&gt;Tons of large competitors jumping in $FB $GOOG $CSCO $MSFT
&gt;Investigations, many #lawsuits and Bans
&gt;Bubble valuation 70E PS 1800X PE
&gt;Brand damage due to #espionage #CCP #Privacy #security https://t.co/ld52PcoRhg",
3772,2020-05-30 21:07:03+00:00,"No more legal headache for #Bayer as it nears $10B #Roundup #cancer settlement: report
 #DropDeadBayer As long as you’re selling poison, you’re going to have trouble. #DIVEST #BAYN #stocks #StockMarket #poisoncartel https://t.co/6Oi77hN64O",
3773,2020-04-24 06:53:30+00:00,Chemung Financial Corp. $CHMG Expected to Announce Quarterly Sales of $19.64 Million https://t.co/KV5Hl4Gpes #stocks,
3774,2020-07-16 16:50:21+00:00,"#Stocks making the biggest moves #midday: Morgan Stanley, American Airlines &amp; more @CNBC https://t.co/cw5uh94m8P",
3775,2020-06-04 23:52:40+00:00,RT @KASDad: The reason my short term trading is guided by technical analysis: Determining fair value 4 the mkt &amp; individual stocks is rathe…,
3776,2020-04-11 14:37:36+00:00,MacroView: Is The 'Debt Chasm' Too Big For The Fed To Fill?. https://t.co/cWD7WHtyzT #stocks #markets #trading,
3777,2020-07-01 00:30:58+00:00,"$CSX #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/5JE2nlalc3 https://t.co/EIXeMynIki https://t.co/Bw6ILi7DBS",
3778,2020-06-30 05:56:24+00:00,"RT @ChrisDungeon: ""Innovation has nothing to do with how many R&amp;D dollars you have. When $AAPL came up with the Mac, IBM was spending at le…",
3779,2020-04-20 11:32:54+00:00,"RT @HedgeyeDJ: In 2019, companies in the SP500 bought back $803 billion in stock. And as a result of draining the rainy day fund to goose C…",
3780,2020-06-26 15:12:45+00:00,"$DIS Walt Disney #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/Gr3YvQytXq https://t.co/3UkxSQBUO3 https://t.co/S9UarxGRXy",
3781,2020-06-15 12:31:48+00:00,RT @RedDogT3: $spx chart to go with the morning video https://t.co/jm8YJeciDZ https://t.co/FHBMwLe2Qd,
3782,2020-05-31 16:53:20+00:00,"RT @BradHuston: If we could just get the National Guard activated and out in all 50 states, we might have a shot of hitting all-time highs…",
3783,2020-06-08 01:21:45+00:00,$ES_F $SPY $SPX I'm shooting my shot....again. Don't @ me when we reach March lows again. winking_face https://t.co/X4P8EWwcSk,
3784,2020-07-13 19:55:20+00:00,"Don't get stuck behind a screen all! Remember to get up and get some workouts in throughout the week! What did you train today?

#Trading #investing #stockmarket #Stocks #StockTrading #Futures #options #Bitcoin #fitness https://t.co/yKZNtaNkyW",
3785,2020-04-15 12:01:14+00:00,"RT @TicTocTick: Can you believe Donald could not push crude even past 25 dollar despite deal. Now 18 dollar.

This is a sign of things to c…",
3786,2020-04-23 16:46:04+00:00,"""Hindsight is 2020"" has new meaning this year. rolling_on_the_floor_laughing But we here now so I'm gonna try to get this cheddar back. 
#stocks #StockMarket https://t.co/Mz3HHVOv6j",
3787,2020-04-14 13:27:38+00:00,RT @dividendhike: Johnson &amp; Johnson hikes dividend by 6.3 percent. $JNJ @dividendaristo,
3788,2020-05-29 22:20:52+00:00,"RT @permabear_uk: Microsoft $MSFT ended the month on a positive note, settling +1.0% at $183.25. Still s/t stuck. A break &gt;186.99 would bod…",
3789,2020-07-01 15:38:04+00:00,RT @RichLightShed: Just spoke to union leaders representing Walt Disney World cast members in Orlando - Confirmed that Disney is NOT testin…,
3790,2020-04-10 17:56:55+00:00,"RT @SWGoldReport: 'Production Ramp-up Expected to Increase' at Yukon Gold Project: https://t.co/6pHt6uq231

An operational update on Victor…",
3791,2020-07-15 22:42:25+00:00,"$JPM [15s. delayed] filed SEC form 4: Insider Erdoes Mary E.: 
Disposed 24,554 of Common Stock at price $99.52 on 2020-07-15, decreased holding by 5% to 468,712 shares  https://t.co/dsu1ydx1Y6",
3792,2020-06-17 13:00:39+00:00,"RT @OpenOutcrier: $FB $TWTR $AMZN $GOOGL

Justice Department to Propose Limiting Internet Firms’ Protections - WSJ

https://t.co/BhgcZ2vE3u",
3793,2020-06-23 18:26:46+00:00,"$SNE Sony sensors
Who needs cameras? Telepresence, Streaming Live News, remote surgeries, 3D printing, driverless cars,drones robots $SNE Sony owns worldwide image sensors marker $AAPL Apple, $SSNLF Samsung $PCRFY Panasonic $MSFT need Sony https://t.co/HskYM13GI8 $JPM $ZM $GPRO",
3794,2020-04-28 20:27:58+00:00,"I make #youtube videos about #finance and #travel.  Be sure to #subscribe to see some more great content.  In my recent video, I talk about the proposed helicopter money/stimulus proposal. https://t.co/lA2L6UU3jV
#tcot #Finance #Stimulusdeposit #StimulusChecks #stocks $qqq $spy",
3795,2020-06-21 18:13:45+00:00,"ROSALÍA - EL MAL QUERER TOUR | Lollapalooza (Chile) Live in HD https://t.co/vntE8sWD5I via @YouTube $DAX $SPX

BEST SHOW ON THE NET

ROSALIA ~ SPAIN",
3796,2020-07-10 18:14:31+00:00,"RT @Greenbackd: Is Buffett's $AAPL position the greatest trade ever?

$36 billion cost basis
$92 billion value today
~$56 billion in profit…",
3797,2020-06-24 13:50:06+00:00,3 Stocks to Bankroll Your Retirement https://t.co/3ZPRj2aYoB $MSFT $AAPL $MELI,
3798,2020-06-30 20:40:21+00:00,"$WKHS $POLA
Here is our latest release, #THE_NET  indicator in action. You can quickly and clearly see how price loves to play off these important ribbons.
Visit us at
https://t.co/A33UxhgoRb

#stocks #trading $ATHE $WKHS $BLNK $BYFC $POLA $VXRT $CARV $CYDY $APEX $SPY $TSLA $FB https://t.co/ZUev5hyEXN",
3799,2020-04-21 00:08:03+00:00,"RT @smartmoneymove_: Happy 4/20 y’all! 

Here is a WEED Stock Watchlist for y’all. All the companies listed either are directly involved in…",
3800,2020-06-14 15:20:07+00:00,RT @ChoZynTradeZ: Britain joins China with mandatory 14 day quarantine $SPY $SPX https://t.co/12ZpHzKI45,
3801,2020-07-06 22:15:22+00:00,Comment a link to a news article we should read before going to bed! #investing #finance #news #stocks,
3802,2020-04-10 05:07:30+00:00,"RT @MacroCharts: Everyone dumped Stocks in March – *except* smart money Corporate Insiders.

Insiders went on the 2nd largest buying spree…",
3803,2020-04-17 01:38:27+00:00,"RT @Trading212: Invest in 3000+ stocks for free.
€ 0 commissions, € 0 fees, € 0 per trade!
Capital at risk.

#freeinvesting #trading212 #st…",
3804,2020-05-09 03:00:00+00:00,"#COVID19 Latest rankings in the vaccine race from @WIRED

Phase 2: Oxford / $AZN, $MRNA, $CASBF

Phase 1: $BNTX / $PFE, $INO

https://t.co/JE0oSwQvWW",
3805,2020-04-23 13:27:01+00:00,"S&amp;P 500 | $SPX | $SPX500 $USD

S&amp;P500 Is COVID just a bounce inside the Channel?

Long or short it with BTC on Trade8: https://t.co/Yn1Wyxwotl https://t.co/w8aGevpGfk",
3806,2020-06-24 23:30:38+00:00,"RT @mikeo188: The smartest money knows a 2nd, worse wave of the coronavirus is already priced in

$ES $ES_F $SPX $SPY $QQQ $IWM $VXX $VIX $…",
3807,2020-05-06 18:34:21+00:00,$spy $spx 15min they’re just not gonna let her move today. Bunch a bitches man https://t.co/KhncEX0GkT,
3808,2020-06-29 20:04:07+00:00,"RT @musicnews360: Germany investigating 30,000 suspects in ... $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA #cnbc #foxbusiness #bu…",
3809,2020-06-22 07:07:17+00:00,Asian #Stocks Mixed Over Record Number of COVID-19 Cases - https://t.co/asozvDOEH6,
3810,2020-06-01 18:59:38+00:00,Just interview a director on Youtube and Boom collision #richtvlive #stocks #interview https://t.co/4Zj0nzbWVi,
3811,2020-04-29 12:36:30+00:00,"GM, Watching Thx @JanniMore charts in Pre Market $BA $AMD $AAPL &amp; $GILD Halted pending news @adamnews8  Going to be watching $BA while at work because its kind of hard to Drive &amp; Day Trade #awesomecalls @AjTrader7 pending his #magiclist &amp; @BankTheTrade #twitterfeedTHX",
3812,2020-07-13 17:44:51+00:00,Elon Musk is now worth more than Warren Buffett @CNBC #ElonMusk #WarrenBuffett #money #wealth #Tesla #billionaire #markets #stocks  https://t.co/LUSYKzu8BI,
3813,2020-04-24 18:48:40+00:00,"$CYDY $AVXL $NWBO $GILD $BIIB $AMRN $ACST

Is CytoDyn Inc. (OTCMKTS:CYDY) A Buy?

#news #biotech #coronavirus #hiv #aids #pharma #stocks #pennystocks https://t.co/v7Y7mKQWBC",
3814,2020-07-08 23:36:20+00:00,"Yes, COVID-19 Deaths Are Down. But There Are ... $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA #cnbc #foxbusiness #business #money #entrepreneur #trading #investing #investment #stock #stockmarket #forex #crypto #cryptocurrency #Bitcoin #Ethereum #Coinbase #Robinhood https://t.co/T0PwkVvgFd",
3815,2020-06-03 00:02:09+00:00,"RT @TraderB14: $MARK
$DIS
DISNEY CONFIRMED
HUGE
https://t.co/a2zmoZAOyA",
3816,2020-06-23 00:57:50+00:00,RT @sales_js: The Company That Wants to Buy Coty @themotleyfool #stocks $COTY $KKR $HENOY https://t.co/YjhnC92oNA,
3817,2020-06-24 01:55:17+00:00,"How to Engineer a Market:
1. Establish Index - SP500 https://t.co/2EVgyf2xMX https://t.co/SpjUBbpWWh",
3818,2020-07-07 07:07:39+00:00,"""Risk-off"" in #FX even as #stocks rally further; #JOLTS, #Japan current account #marketpreview
Read more: https://t.co/5wx3rQR39z https://t.co/uLH5Tbd2iF",
3819,2020-07-03 11:57:35+00:00,"$FB Sentiment is neutral right now.
News mentions: positive (10), negative (50), neutral (45)
Sentiment score: -0.143 (scale of -1.5 to +1.5)
Stock alerts, news, and research tools at https://t.co/Qkw92RLxV8",
3820,2020-06-23 10:58:28+00:00,"RT @rumorhound: Guggenheim sees likely buyout of $IMMU from $PFE, $MRK, $LLY or Roche. Valuing at $50-$60 per share in takeover.  $MRK Rumo…",
3821,2020-07-08 17:16:30+00:00,$AMZN 225k buy for 7/10 3100c. https://t.co/Mbko2GBmez,
3822,2020-05-09 14:59:04+00:00,"$SPY $ES $SPX #SPY #SPX #ES #MarketProfile 

Friday took the Price above 287 Area which is being the Resistance since 4 Weeks. If we will be able to clear 294 area high then we should test 297. Will look if 287 is new Support we trade 294-297-300-313 levels next. https://t.co/GMK7gfDehA",
3823,2020-04-10 20:54:19+00:00,RT @RedDogT3: Someone sent me this.  I’m not saying the markets will follow the same pattern. I Just don’t want everyone to get a false sen…,
3824,2020-04-29 15:58:38+00:00,"Amazing call on it this morning Ryan! Freaking crushed it today on all sorts of #stocks! Come check us out! Nearly 500 members in the @We_Trade_HQ mentorships and counting!
$LUV $DAL $MGM $GRSO $CMRX
#StockMarket #stocks 

Join us: https://t.co/hSUEqMqEo5 https://t.co/XM25ZzEar9",
3825,2020-07-10 11:07:58+00:00,Q1 2021 EPS Estimates for Humana Inc Increased by Piper Sandler $HUM https://t.co/1pqw4MNldb #stocks,
3826,2020-06-14 22:54:14+00:00,RT @robinhoodwizard: Tomorrow should be epic money_bagmoney_bagmoney_baglaptop_computerchart_increasingbar_chart #stocks #robbinhood #gnus,
3827,2020-07-15 23:21:04+00:00,RT @MarkQuarter: Johnson &amp; Johnson $JNJ Sudafed Destroying Rural America http://t.co/xEXFPIzFl2 http://t.co/dENYCtK31M,
3828,2020-07-10 22:24:27+00:00,@ssalcbp @RomantiqAlchemy Nice!  You will be happier   start putting even 10 a week into a sp500 fund.   Savings is power.,
3829,2020-06-25 19:26:04+00:00,"RT @elite_tradingDD: Trust me, this is from the $KTOV website. Stay warm, stay cozy. This collab will happen before the end of Q2 (June 30)…",
3830,2020-05-08 05:05:02+00:00,#AdSpending Surged 4 #Amazon in Q1 as Shoppers Stocked Up (@eMarketer) https://t.co/AyWyUjUchb #digitalmarketing #ecommerce #mcommerce #retail #retailmarketing #digitaladvertising #PPC #AmazonAdvertising $AMZN,
3831,2020-04-23 21:20:00+00:00,"Smartp Forecast for 04/24/20. 
$spx #spx #emini #StockMarket

https://t.co/bR0jvkzKO9",
3832,2020-04-15 00:00:41+00:00,"When all of this blows over, come by and grab a virus free mug.... seriously we have like 600 of these things.
.
.
.
#jazzwealth #wealthmanagement #financialadvisor #finance #money #stockmarket #jazz #jazzmusic #financialmanagement #financialplanning #stocks https://t.co/3xh1hQNUfJ",
3833,2020-06-06 03:30:32+00:00,"$SPY $SPX
A more visible chart, below taken from the NYT: the job market is at later 2011' levels, when #SP500 was 1200. https://t.co/ATtevigcp7",
3834,2020-07-03 14:48:46+00:00,"Bloomberg @business how can you write this entire article and not recognize that the delivery beat, means likely SP500 inclusion, which is a big driver of the rally?  

#Tesla #Bloomberg @elonmusk 

https://t.co/uWXCBXjOVQ",
3835,2020-04-21 06:08:20+00:00,RT @lucas_irl_: @Austen Wait... you mean... that’s not how it works? I’m not the king of $XOM now? https://t.co/NTLXyDQzky,
3836,2020-04-26 18:07:48+00:00,"RT @TihoBrkan: 19.1 times forward PE.

The S&amp;P companies are now trading at the most expensive valuation for the cycle.

US stocks are more…",
3837,2020-07-15 19:51:24+00:00,"RT @50F7W4R37R4D3R: ""Pleasure is always derived from something outside you, whereas joy arises from within. ""- Eckhart Tolle  #softwareengi…",
3838,2020-06-23 15:24:58+00:00,"$aapl cut put here, get 370c jun 26 at 2.99 https://t.co/wIdJW4r2yr",
3839,2020-06-28 21:35:05+00:00,"Advertisers leaving $FB and $GOOGL is not an issue, the issue is whether users leave. Advertisers follow eyeballs. Happened with Youtube in 2017, 2019 and they all came back! https://t.co/PYd8FjHjav",
3840,2020-07-07 18:52:15+00:00,"Tech stocks look weaker today, be careful here.. If $AMZN fails at 3000 it can pull back to 2951,2921,2900",
3841,2020-06-29 17:07:08+00:00,Microsoft Is Quietly Becoming a #Cybersecurity Powerhouse @themotleyfool #stocks $MSFT $SFTB.Y https://t.co/ScfEuF8bOs,
3842,2020-06-05 13:46:20+00:00,RT @GerberKawasaki: Wow. This is crazy. I’m seeing stuff like this McDonald’s yet markets are totally back. But I guess everything is crazy…,
3843,2020-06-23 14:00:04+00:00,Huge variation: American Airlines Group Inc. $AAL 14.9200 down -6.75% 16:00 https://t.co/Pa7hlovGSJ  #stocks,
3844,2020-06-26 13:30:03+00:00,$MSFT shutting down all retail stores - likely was in the works but #C19 no doubt accelerated timeline https://t.co/ZAzkNm577O,
3845,2020-06-11 13:45:21+00:00,$BAC Expiration:06/12/2020|MaxPain:27.0|High Put Open Interest:27.0(11529)|High Call Open Interest:30.0(45552) https://t.co/5hZIgfh6qJ,
3846,2020-04-12 16:47:25+00:00,RT @zerosum24: This is a fantastic article that really lays everything out well. $JPM #HousingCrisis,
3847,2020-05-04 02:23:19+00:00,RT @FusionptCapital: Here's another interesting one. So the former 4 horseman (or some variation) of the 90's tech bubble bounced off the f…,
3848,2020-06-18 14:48:02+00:00,Mega Cap US Companies With Strong Market Cap: $TNDM $UA $SDC https://t.co/pUrRqxqGaG #NASDAQ #NYSE #STOCKS,
3849,2020-07-13 19:48:00+00:00,Esports Producer Freaks 4U Gaming Adds TSL Gear as Part of Expanded Studio Facilities - Sports Video Group   video_game #esports #stocks #investing #growthstocks $ATVI $NVDA $EA https://t.co/B0UDuHXvPW,
3850,2020-07-08 05:43:14+00:00,"AeroVironment, Inc. $AVAV Given Consensus Rating of “Buy” by Brokerages https://t.co/mIWDHfNUWN #stocks",
3851,2020-04-17 14:24:12+00:00,"RT @prov1sus: $TSLA broke out of the box overnight, is selling pressure from above since open. In the meantime $AAPL struggling to hold dow…",
3852,2020-06-30 07:20:56+00:00,"RT @ChrisDungeon: ""Innovation has nothing to do with how many R&amp;D dollars you have. When $AAPL came up with the Mac, IBM was spending at le…",
3853,2020-06-19 14:33:56+00:00,RT @BullTradeFinder: #BTF #BullTradeFinder is killing it... join us at https://t.co/ZkjruAMnBh and use code Bull for 20% off your first mon…,
3854,2020-05-31 15:30:38+00:00,ETFs THE FED BOUGHT. Here is the exact list directly from the Fed website. Source link on my YouTube channel in the description of my videos under Sources. #stocks #stockmarket #finance #financial #money #cash #debt… https://t.co/ztFHrYC5Bp,
3855,2020-06-10 20:39:19+00:00,"RT @Lakshmi_888: #SPX $SPX $ES_F $SPY $DOW #DOW $NQ #NQ $RUT #DAX #FTSE #Harmonic #Charts #trading

IF highs on this fed spike break/goes h…",
3856,2020-05-08 23:22:38+00:00,This is what it’s all about. Helping members grow and learn these murky waters! Keep going Greg! $SPY #SPY $AMZN $NFLX $NVDA $TSLA $SHOP $TWLO $RMBL $MVIS $MARK $BYND $ZOM $FTEK $CLSK https://t.co/qPOOSqs4A5,
3857,2020-04-28 13:07:31+00:00,"#stocks of the day

$HOG, $WFC, $CMI, $FFIV, $TSLA

 https://t.co/OGjnQYOrld #Stock",
3858,2020-07-01 14:33:23+00:00,"GM sunrise_over_mountains #Shylobots robot_facefolded_handsloudspeaker

A #Shylobot robot_face member has requested the following song by DM musical_notes Enjoy! radio

""2 Minutes to Midnight"" by Iron Maiden alarm_clockrobot_face
https://t.co/gNbz5I2htf

#ES_F #Stocks #Motivation #Rock @CallMeShylo #ThanksShylo red_heart folded_hands $SPX $SPY #ShyloRadio radio television #IronMaiden",
3859,2020-04-29 16:01:56+00:00,$hd get a clue. Very few wearing masks at my local stores. No employees! https://t.co/QGTbRrYYXe,
3860,2020-04-17 15:31:42+00:00,"@TrendSpider is the new standard! Thank you guys for all the work you do for the trading community!oncoming_fist
#daytrading #stocks #charts https://t.co/tHSj6XdgAJ",
3861,2020-06-24 09:30:36+00:00,"DOWN 300 NOW.....

#Wednesday
#nifty50
OptionsTrading
DowJones
#StockMarket
#lockdown
#banknifty #trading #stocks #news #gold #silver #coronavirus 
#Nifty #equity 
#portfolio #markets #research #results #daytrading #finance #investments #intraday #stockstowatch
#StocksToTrade https://t.co/G2ajWwu1SP",
3862,2020-06-13 16:54:36+00:00,"RT @TicTocTick: If on November 3rd 2020, emini S&amp;P500 is not 2315 or lower, I will do one of these 2 things: 

1. Delete my account on twit…",
3863,2020-05-08 14:30:07+00:00,"Canadian Market Movers (price &gt;= 1)
$CPH +22.220%
$MOGO +19.230%
$PHO +16.890%
$HUT +15.820%
$HIGH +14.290%
 #stocks #stockmarket #stockstowatch",
3864,2020-04-16 20:04:44+00:00,"*COOK TELLS STAFF UNCLEAR WHEN THEY CAN RETURN TO OFFICES
*COOK TELLS STAFF APPLE TO KEEP INVESTING IN SIGNIFICANT WAY
*COOK SAYS OFFICES LIKELY TO HAVE TEMPERATURE CHECKS, DISTANCING
*COOK TELLS STAFF OPTIMISTIC APPLE WILL EXIT COVID-19 STRONGLY  $AAPL",
3865,2020-05-07 04:05:53+00:00,Q4 2021 EPS Estimates for Texas Roadhouse Inc Increased by KeyCorp $TXRH https://t.co/JHUaEYnNGu #stocks,
3866,2020-06-03 14:15:00+00:00,"US #Stocks Fell Over -50% In 09 #Recession, Yet April Factory Orders Crash By The Most In American History Way Below 09 Levels, Yet We See A -30% Correction Last For A Month. https://t.co/e0dcVLDgoQ https://t.co/yTN37HPafc",
3867,2020-04-14 09:02:09+00:00,"$NDX nice move up - not too far away from new ATH , might soon see a pullback cause very overbought levels near term, but I remain bullish overall $SPX #markets https://t.co/Rk174Vz0qS",
3868,2020-06-03 07:29:35+00:00,Risk Premia Forecasts: Major Asset Classes 2 June 2020. https://t.co/lWHSjA8vk8 #stocks #business #trading,
